Query	Match	Name	Organism
group_4158	WP_032450184	hypothetical protein [Brucella sp. NVSL 07-0026]	Brucella sp. NVSL 07-0026
group_4159	WP_004686061	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_416	WP_004682483	MULTISPECIES: lysoplasmalogenase [Brucella]	Brucella
group_4160	WP_002963525	MULTISPECIES: CcoQ/FixQ family Cbb3-type cytochrome c oxidase assembly chaperone [Brucella]	Brucella
group_4161	WP_004684917	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_4162	WP_006144621	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_4163	WP_234702993	IS5 family transposase, partial [Brucella suis]	Brucella suis
group_4164	WP_005970225	MULTISPECIES: MmcB family DNA repair protein [Brucella]	Brucella
group_4165	WP_004684920	6,7-dimethyl-8-ribityllumazine synthase [Brucella melitensis]	Brucella melitensis
group_4167	WP_004684660	MULTISPECIES: dipeptidase [Brucella]	Brucella
group_4168	WP_004685721	MULTISPECIES: CbtA family protein [Brucella]	Brucella
group_4169	WP_002966014	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_4170	WP_002965732	MULTISPECIES: efflux RND transporter periplasmic adaptor subunit [Brucella]	Brucella
group_4171	WP_006148827	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_4172	WP_004682193	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_4173	WP_005971651	MULTISPECIES: cupredoxin domain-containing protein [Brucella]	Brucella
group_4174	WP_002964849	MULTISPECIES: CarD family transcriptional regulator [Brucella]	Brucella
group_4175	WP_004684898	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_4176	WP_154168051	hypothetical protein [Brucella sp. 10RB9213]	Brucella sp. 10RB9213
group_4177	WP_002965314	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_4178	WP_002971893	MULTISPECIES: lipoprotein [Brucella]	Brucella
group_4179	WP_004684918	TIGR01244 family sulfur transferase [Brucella melitensis]	Brucella melitensis
group_418	WP_005972336	MULTISPECIES: aldehyde dehydrogenase family protein [Brucella]	Brucella
group_4180	WP_002969624	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_4181	WP_006642715	hypothetical protein [Brucella abortus]	Brucella abortus
group_4182	WP_002965429	MULTISPECIES: DUF2849 domain-containing protein [Brucella]	Brucella
group_4183	WP_002964095	MULTISPECIES: DUF1508 domain-containing protein [Brucella]	Brucella
group_4184	WP_002964428	MULTISPECIES: CbtB domain-containing protein [Brucella]	Brucella
group_4185	WP_002966516	MULTISPECIES: lipoprotein [Brucella]	Brucella
group_4186	WP_002971711	MULTISPECIES: VOC family protein [Brucella]	Brucella
group_4187	WP_002969141	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_419	WP_004685953	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_420	WP_004684791	sugar ABC transporter ATP-binding protein [Brucella melitensis]	Brucella melitensis
group_421	WP_002969455	MULTISPECIES: substrate-binding domain-containing protein [Brucella]	Brucella
group_423	WP_004685081	type 1 glutamine amidotransferase domain-containing protein [Brucella melitensis]	Brucella melitensis
group_424	WP_004685083	MULTISPECIES: CaiB/BaiF CoA-transferase family protein [Brucella]	Brucella
group_425	WP_006264666	pseudouridine synthase [Brucella melitensis]	Brucella melitensis
group_425	WP_206451859	pseudouridine synthase, partial [Brucella melitensis]	Brucella melitensis
group_425	WP_004685094	pseudouridine synthase [Brucella melitensis]	Brucella melitensis
group_427	WP_005971898	MULTISPECIES: ATP phosphoribosyltransferase regulatory subunit [Brucella]	Brucella
group_429	WP_006163945	O-antigen ligase [Brucella sp. 63/311]	Brucella sp. 63/311
group_43	WP_002967933	MULTISPECIES: leucine--tRNA ligase [Brucella]	Brucella
group_430	WP_004681283	MULTISPECIES: WecB/TagA/CpsF family glycosyltransferase [Brucella]	Brucella
group_431	WP_005974720	GumC family protein [Brucella melitensis]	Brucella melitensis
group_432	WP_004685126	MULTISPECIES: amidase [Brucella]	Brucella
group_433	WP_004684126	MULTISPECIES: PAS domain-containing sensor histidine kinase [Brucella]	Brucella
group_434	WP_004685822	phosphodiester glycosidase family protein [Brucella melitensis]	Brucella melitensis
group_435	WP_004684154	MULTISPECIES: inositol monophosphatase family protein [Brucella]	Brucella
group_436	WP_004685845	MULTISPECIES: branched-chain amino acid ABC transporter substrate-binding protein [Brucella]	Brucella
group_439	WP_002964899	MULTISPECIES: LemA family protein [Brucella]	Brucella
group_441	WP_202087963	DNA polymerase Y family protein [Brucella melitensis]	Brucella melitensis
group_442	WP_002965301	MULTISPECIES: DUF1775 domain-containing protein [Brucella]	Brucella
group_443	WP_002965297	MULTISPECIES: L,D-transpeptidase [Brucella]	Brucella
group_444	WP_005974112	translocation/assembly module TamB domain-containing protein [Brucella melitensis]	Brucella melitensis
group_445	WP_004685328	DNA polymerase III subunit gamma/tau [Brucella melitensis]	Brucella melitensis
group_446	WP_101415752	acyltransferase [Brucella melitensis]	Brucella melitensis
group_452	WP_004685286	bifunctional tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE/phosphotransferase [Brucella melitensis]	Brucella melitensis
group_453	WP_004684544	MULTISPECIES: type I pantothenate kinase [Brucella]	Brucella
group_455	WP_004685266	aldehyde dehydrogenase family protein [Brucella melitensis]	Brucella melitensis
group_457	WP_004685254	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_458	WP_002965052	MULTISPECIES: class I SAM-dependent methyltransferase [Brucella]	Brucella
group_46	WP_005971403	MULTISPECIES: IS5 family transposase [Brucella]	Brucella
group_460	WP_017822101	DMT family transporter [Brucella melitensis]	Brucella melitensis
group_462	WP_004685514	MULTISPECIES: bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [Brucella]	Brucella
group_463	WP_002963765	MULTISPECIES: PAS domain-containing sensor histidine kinase [Brucella]	Brucella
group_465	WP_004683344	MULTISPECIES: AMP nucleosidase [Brucella]	Brucella
group_467	WP_004683424	MULTISPECIES: M23 family metallopeptidase [Brucella]	Brucella
group_468	WP_004685533	ABC-F family ATP-binding cassette domain-containing protein [Brucella melitensis]	Brucella melitensis
group_470	WP_046722140	Mu transposase C-terminal domain-containing protein [Brucella melitensis]	Brucella melitensis
group_471	WP_005973548	HEPN domain-containing protein [Brucella melitensis]	Brucella melitensis
group_472	WP_004683527	MULTISPECIES: cystathionine beta-lyase [Brucella]	Brucella
group_473	WP_002963887	MULTISPECIES: RNA degradosome polyphosphate kinase [Brucella]	Brucella
group_474	WP_004685618	fumarate hydratase [Brucella melitensis]	Brucella melitensis
group_475	WP_127840852	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_476	WP_002968510	MULTISPECIES: ABC transporter ATP-binding protein [Brucella]	Brucella
group_477	WP_004682104	MULTISPECIES: AzlD domain-containing protein [Brucella]	Brucella
group_478	WP_002967258	MULTISPECIES: helix-turn-helix domain-containing protein [Brucella]	Brucella
group_479	WP_025198819	16S rRNA (uracil(1498)-N(3))-methyltransferase [Brucella melitensis]	Brucella melitensis
group_48	WP_004685451	tetratricopeptide repeat protein [Brucella melitensis]	Brucella melitensis
group_484	WP_004684937	branched-chain amino acid ABC transporter permease [Brucella melitensis]	Brucella melitensis
group_486	WP_002968448	MULTISPECIES: CoA transferase subunit B [Brucella]	Brucella
group_487	WP_006135397	MULTISPECIES: amidohydrolase [Brucella]	Brucella
group_487	WP_014489616	amidohydrolase [Brucella melitensis]	Brucella melitensis
group_487	WP_025200560	amidohydrolase [Brucella abortus]	Brucella abortus
group_49	WP_004685796	DUF4159 domain-containing protein [Brucella melitensis]	Brucella melitensis
group_490	WP_002966035	MULTISPECIES: acyl-CoA dehydrogenase family protein [Brucella]	Brucella
group_491	WP_004684967	BMP family ABC transporter substrate-binding protein [Brucella melitensis]	Brucella melitensis
group_493	WP_005978107	NAD(P)-dependent oxidoreductase [Brucella ovis]	Brucella ovis
group_493	WP_004691999	MULTISPECIES: NAD(P)-dependent oxidoreductase [Brucella]	Brucella
group_498	WP_004682995	MULTISPECIES: polysaccharide deacetylase family protein [Brucella]	Brucella
group_501	WP_002963557	MULTISPECIES: tRNA1(Val) (adenine(37)-N6)-methyltransferase [Brucella]	Brucella
group_502	WP_002967437	MULTISPECIES: glycine--tRNA ligase subunit beta [Brucella]	Brucella
group_503	WP_004683046	MULTISPECIES: acyl-CoA dehydrogenase [Brucella]	Brucella
group_504	WP_006642658	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_507	WP_004683145	MULTISPECIES: YqgE/AlgH family protein [Brucella]	Brucella
group_508	WP_046722150	phosphodiesterase PdeA [Brucella melitensis]	Brucella melitensis
group_509	WP_006152532	pyruvate, phosphate dikinase [Brucella melitensis]	Brucella melitensis
group_510	WP_002963970	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_511	WP_005973394	sugar kinase [Brucella melitensis]	Brucella melitensis
group_512	WP_004685586	adenosylcobinamide-GDP ribazoletransferase [Brucella melitensis]	Brucella melitensis
group_513	WP_004685589	tellurite resistance TerB family protein [Brucella melitensis]	Brucella melitensis
group_514	WP_004685598	phytoene/squalene synthase family protein [Brucella melitensis]	Brucella melitensis
group_516	WP_002964038	MULTISPECIES: DsbA family protein [Brucella]	Brucella
group_517	WP_002969408	MULTISPECIES: M48 family metalloprotease [Brucella]	Brucella
group_519	WP_004685606	penicillin-binding protein 1A [Brucella melitensis]	Brucella melitensis
group_52	WP_006152600	glycoside hydrolase family 73 protein [Brucella melitensis]	Brucella melitensis
group_520	WP_002966109	MULTISPECIES: ABC transporter ATP-binding protein [Brucella]	Brucella
group_521	WP_002967308	MULTISPECIES: cytochrome ubiquinol oxidase subunit I [Brucella]	Brucella
group_522	WP_004690170	MULTISPECIES: FAD/NAD(P)-binding domain-containing protein [Brucella]	Brucella
group_523	WP_002966153	MULTISPECIES: response regulator transcription factor [Brucella]	Brucella
group_524	WP_019443577	MFS transporter [Brucella abortus]	Brucella abortus
group_525	WP_006164812	HlyD family efflux transporter periplasmic adaptor subunit [Brucella sp. 63/311]	Brucella sp. 63/311
group_526	WP_002968384	MULTISPECIES: AI-2E family transporter [Brucella]	Brucella
group_527	WP_002972031	MULTISPECIES: AMP-binding protein [Brucella]	Brucella
group_529	WP_004685009	class I SAM-dependent methyltransferase [Brucella melitensis]	Brucella melitensis
group_53	WP_004684864	MULTISPECIES: efflux RND transporter permease subunit [Brucella]	Brucella
group_530	WP_006153194	DUF4910 domain-containing protein [Brucella melitensis]	Brucella melitensis
group_531	WP_006219231	putative N-acetylmannosamine-6-phosphate 2-epimerase [Brucella abortus]	Brucella abortus
group_532	WP_004685033	cytochrome P450 [Brucella melitensis]	Brucella melitensis
group_533	WP_006105126	phosphoketolase family protein [Brucella abortus]	Brucella abortus
group_534	WP_002966224	MULTISPECIES: FTR1 family iron permease [Brucella]	Brucella
group_535	WP_002966230	MULTISPECIES: PaaI family thioesterase [Brucella]	Brucella
group_538	WP_004685063	MULTISPECIES: NnrS family protein [Brucella]	Brucella
group_54	WP_004684486	MULTISPECIES: TIGR02302 family protein [Brucella]	Brucella
group_541	WP_002971032	MULTISPECIES: GGDEF domain-containing protein [Brucella]	Brucella
group_543	WP_002964159	MULTISPECIES: mechanosensitive ion channel family protein [Brucella]	Brucella
group_544	WP_002964157	MULTISPECIES: NAD(P)/FAD-dependent oxidoreductase [Brucella]	Brucella
group_545	WP_004685633	DMT family transporter [Brucella melitensis]	Brucella melitensis
group_546	WP_179225642	phosphatidate cytidylyltransferase, partial [Brucella melitensis]	Brucella melitensis
group_55	WP_002969419	MULTISPECIES: COX15/CtaA family protein [Brucella]	Brucella
group_552	WP_004684102	MULTISPECIES: PAS domain-containing sensor histidine kinase [Brucella]	Brucella
group_553	WP_004684090	MULTISPECIES: small ribosomal subunit Rsm22 family protein [Brucella]	Brucella
group_554	WP_004684089	MULTISPECIES: MFS transporter [Brucella]	Brucella
group_555	WP_004684087	MULTISPECIES: anthranilate synthase component I [Brucella]	Brucella
group_558	WP_210340023	Na/Pi cotransporter family protein [Brucella melitensis]	Brucella melitensis
group_559	WP_002969154	MULTISPECIES: lytic murein transglycosylase [Brucella]	Brucella
group_56	WP_004685169	ABC transporter substrate-binding protein [Brucella melitensis]	Brucella melitensis
group_560	WP_005967970	MULTISPECIES: TetR/AcrR family transcriptional regulator [Brucella]	Brucella
group_561	WP_002967788	MULTISPECIES: NUDIX hydrolase [Brucella]	Brucella
group_562	WP_004685729	MULTISPECIES: sugar ABC transporter substrate-binding protein [Brucella]	Brucella
group_563	WP_002964431	MULTISPECIES: isobutyryl-CoA dehydrogenase [Brucella]	Brucella
group_564	WP_004685716	cobyrinate a,c-diamide synthase [Brucella melitensis]	Brucella melitensis
group_565	WP_004686408	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_568	WP_004682388	MULTISPECIES: WD40 repeat domain-containing protein [Brucella]	Brucella
group_568	WP_024767977	WD40 repeat domain-containing protein [Brucella melitensis]	Brucella melitensis
group_569	WP_004684800	MULTISPECIES: gamma-glutamyl-gamma-aminobutyrate hydrolase family protein [Brucella]	Brucella
group_569	WP_075620509	gamma-glutamyl-gamma-aminobutyrate hydrolase family protein [Brucella sp. CMUL 015]	Brucella sp. CMUL 015
group_573	WP_005975047	DeoR/GlpR family DNA-binding transcription regulator [Brucella melitensis]	Brucella melitensis
group_574	WP_004684852	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_575	WP_138144574	[protein-PII] uridylyltransferase [Brucella sp. 10RB9215]	Brucella sp. 10RB9215
group_576	WP_046722111	phosphate acyltransferase [Brucella melitensis]	Brucella melitensis
group_576	WP_244445394	phosphate acyltransferase [Brucella melitensis]	Brucella melitensis
group_577	WP_004685377	adenosine kinase [Brucella melitensis]	Brucella melitensis
group_579	WP_004685381	MULTISPECIES: nitrite/sulfite reductase [Brucella]	Brucella
group_58	WP_004681903	MULTISPECIES: dihydroorotase [Brucella]	Brucella
group_580	WP_005973957	alcohol dehydrogenase AdhP [Brucella melitensis]	Brucella melitensis
group_583	WP_004684707	MULTISPECIES: ABC transporter permease [Brucella]	Brucella
group_584	WP_210340054	efflux RND transporter periplasmic adaptor subunit [Brucella melitensis]	Brucella melitensis
group_584	WP_080549177	efflux RND transporter periplasmic adaptor subunit [Brucella melitensis]	Brucella melitensis
group_585	WP_004682510	MULTISPECIES: four-carbon acid sugar kinase family protein [Brucella]	Brucella
group_586	WP_206610531	Rrf2 family transcriptional regulator [Brucella melitensis]	Brucella melitensis
group_589	WP_141059763	alpha/beta hydrolase [Brucella melitensis]	Brucella melitensis
group_59	WP_004684963	extracellular solute-binding protein [Brucella melitensis]	Brucella melitensis
group_591	WP_004682376	MULTISPECIES: gamma-glutamyl-gamma-aminobutyrate hydrolase family protein [Brucella]	Brucella
group_592	WP_004685357	carbohydrate kinase [Brucella melitensis]	Brucella melitensis
group_593	WP_004685503	S9 family peptidase [Brucella melitensis]	Brucella melitensis
group_594	WP_065895622	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_596	WP_006178661	MULTISPECIES: GTP-binding protein [Brucella]	Brucella
group_597	WP_141066642	serine hydrolase [Brucella melitensis]	Brucella melitensis
group_597	WP_005973119	MULTISPECIES: serine hydrolase [Brucella]	Brucella
group_598	WP_223597026	surface protein [Brucella suis]	Brucella suis
group_599	WP_127840819	SPOR domain-containing protein [Brucella melitensis]	Brucella melitensis
group_60	WP_004686617	MULTISPECIES: glycosyltransferase [Brucella]	Brucella
group_60	WP_141065105	glycosyltransferase [Brucella melitensis]	Brucella melitensis
group_600	WP_004684429	MULTISPECIES: PLP-dependent aminotransferase family protein [Brucella]	Brucella
group_601	WP_004685469	DUF2232 domain-containing protein [Brucella melitensis]	Brucella melitensis
group_602	WP_004684123	MULTISPECIES: malate synthase G [Brucella]	Brucella
group_605	WP_025198823	MFS transporter [Brucella melitensis]	Brucella melitensis
group_606	WP_004681246	MULTISPECIES: sigma-54 dependent transcriptional regulator [Brucella]	Brucella
group_608	WP_004685181	trans-acting enoyl reductase family protein [Brucella melitensis]	Brucella melitensis
group_609	WP_004685180	MULTISPECIES: xylose ABC transporter ATP-binding protein [Brucella]	Brucella
group_61	WP_002966279	MULTISPECIES: ABC transporter ATP-binding protein [Brucella]	Brucella
group_610	WP_004681095	MULTISPECIES: TonB-dependent receptor [Brucella]	Brucella
group_612	WP_004686827	MULTISPECIES: pentapeptide MXKDX repeat protein [Brucella]	Brucella
group_613	WP_002968215	MULTISPECIES: FadR/GntR family transcriptional regulator [Brucella]	Brucella
group_614	WP_004685151	branched-chain amino acid ABC transporter permease [Brucella melitensis]	Brucella melitensis
group_615	WP_152830323	MULTISPECIES: low specificity L-threonine aldolase [Brucella]	Brucella
group_616	WP_004684768	peptide chain release factor 3 [Brucella melitensis]	Brucella melitensis
group_618	WP_002965614	MULTISPECIES: SelT/SelW/SelH family protein [Brucella]	Brucella
group_619	WP_002969378	MULTISPECIES: LOG family protein [Brucella]	Brucella
group_62	WP_004683856	MULTISPECIES: glutamate--tRNA ligase [Brucella]	Brucella
group_621	WP_004684783	ABC transporter permease [Brucella melitensis]	Brucella melitensis
group_622	WP_002965657	MULTISPECIES: ABC transporter permease [Brucella]	Brucella
group_623	WP_004686078	MULTISPECIES: IS5 family transposase, partial [Brucella]	Brucella
group_624	WP_006011743	sugar ABC transporter ATP-binding protein [Brucella ovis]	Brucella ovis
group_625	WP_006136186	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_626	WP_002967367	MULTISPECIES: cytochrome c [Brucella]	Brucella
group_627	WP_004685078	MULTISPECIES: Ldh family oxidoreductase [Brucella]	Brucella
group_628	WP_006084498	DMT family transporter [Brucella abortus]	Brucella abortus
group_629	WP_004681487	MULTISPECIES: ATP-binding protein [Brucella]	Brucella
group_63	WP_004685756	UvrD-helicase domain-containing protein [Brucella melitensis]	Brucella melitensis
group_630	WP_105984737	IclR family transcriptional regulator [Brucella sp. BCCN 84-3]	Brucella sp. BCCN 84-3
group_631	WP_127840836	monovalent cation:proton antiporter-2 (CPA2) family protein [Brucella melitensis]	Brucella melitensis
group_632	WP_004685096	bifunctional riboflavin kinase/FAD synthetase [Brucella melitensis]	Brucella melitensis
group_633	WP_004681364	MULTISPECIES: four-carbon acid sugar kinase family protein [Brucella]	Brucella
group_634	WP_005974689	MFS transporter [Brucella melitensis]	Brucella melitensis
group_635	WP_004685113	helix-turn-helix domain-containing protein [Brucella melitensis]	Brucella melitensis
group_636	WP_002966447	MULTISPECIES: phosphatase PAP2 family protein [Brucella]	Brucella
group_637	WP_004681334	MULTISPECIES: DUF1217 domain-containing protein [Brucella]	Brucella
group_638	WP_087913391	HlyD family secretion protein [Brucella melitensis]	Brucella melitensis
group_639	WP_004681306	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_640	WP_210340044	DUF6492 family protein [Brucella melitensis]	Brucella melitensis
group_641	WP_004681278	MULTISPECIES: type III PLP-dependent enzyme [Brucella]	Brucella
group_643	WP_002964749	MULTISPECIES: response regulator [Brucella]	Brucella
group_644	WP_002964765	MULTISPECIES: efflux RND transporter periplasmic adaptor subunit [Brucella]	Brucella
group_645	WP_004685827	OpgC family protein [Brucella melitensis]	Brucella melitensis
group_646	WP_004685828	thiamine phosphate synthase [Brucella melitensis]	Brucella melitensis
group_647	WP_006265309	tetratricopeptide repeat protein [Brucella melitensis]	Brucella melitensis
group_649	WP_002967904	MULTISPECIES: NAD(P)H-quinone oxidoreductase [Brucella]	Brucella
group_65	WP_004685983	MULTISPECIES: MFS transporter [Brucella]	Brucella
group_652	WP_004685850	4-hydroxyproline epimerase [Brucella melitensis]	Brucella melitensis
group_655	WP_005972650	MFS transporter [Brucella melitensis]	Brucella melitensis
group_658	WP_002971750	MULTISPECIES: response regulator [Brucella]	Brucella
group_66	WP_004684804	MULTISPECIES: Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha [Brucella]	Brucella
group_66	WP_006135623	MULTISPECIES: Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha [Brucella]	Brucella
group_66	WP_054598431	MULTISPECIES: Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha [Brucella]	Brucella
group_66	WP_006151783	MULTISPECIES: Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha [Brucella]	Brucella
group_66	WP_006254075	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha [Brucella melitensis]	Brucella melitensis
group_66	WP_006170743	MULTISPECIES: Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha [Brucella]	Brucella
group_662	WP_004685336	LysR family transcriptional regulator [Brucella melitensis]	Brucella melitensis
group_665	WP_004691210	MULTISPECIES: (d)CMP kinase [Brucella]	Brucella
group_667	WP_006090617	molybdopterin-synthase adenylyltransferase MoeB [Brucella abortus]	Brucella abortus
group_668	WP_004684589	MULTISPECIES: leucyl aminopeptidase [Brucella]	Brucella
group_67	WP_004684632	MULTISPECIES: error-prone DNA polymerase [Brucella]	Brucella
group_672	WP_002965217	MULTISPECIES: PhoH family protein [Brucella]	Brucella
group_678	WP_002970883	MULTISPECIES: kinase/pyrophosphorylase [Brucella]	Brucella
group_679	WP_019443524	thioredoxin domain-containing protein, partial [Brucella abortus]	Brucella abortus
group_68	WP_005974771	(2,3-dihydroxybenzoyl)adenylate synthase [Brucella melitensis]	Brucella melitensis
group_681	WP_004685272	DNA polymerase III subunit delta [Brucella melitensis]	Brucella melitensis
group_682	WP_154142941	ABC transporter permease [Brucella sp. 10RB9210]	Brucella sp. 10RB9210
group_683	WP_004685270	LLM class flavin-dependent oxidoreductase [Brucella melitensis]	Brucella melitensis
group_684	WP_004687740	MULTISPECIES: GMC family oxidoreductase [Brucella]	Brucella
group_685	WP_006071742	GMC family oxidoreductase N-terminal domain-containing protein [Brucella suis]	Brucella suis
group_686	WP_002965096	MULTISPECIES: acetyl-CoA carboxylase carboxyltransferase subunit alpha [Brucella]	Brucella
group_688	WP_006152730	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_688	WP_005974247	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_688	WP_004685251	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_688	WP_181403693	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_689	WP_127840812	ABC transporter permease [Brucella melitensis]	Brucella melitensis
group_690	WP_002965055	MULTISPECIES: DUF2125 domain-containing protein [Brucella]	Brucella
group_693	WP_004684470	MULTISPECIES: GNAT family N-acetyltransferase [Brucella]	Brucella
group_695	WP_141056787	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase [Brucella melitensis]	Brucella melitensis
group_696	WP_004687668	uroporphyrinogen-III synthase [Brucella neotomae]	Brucella neotomae
group_697	WP_046722101	heme biosynthesis protein HemY [Brucella melitensis]	Brucella melitensis
group_699	WP_004686269	MULTISPECIES: L,D-transpeptidase [Brucella]	Brucella
group_7	WP_004683307	MULTISPECIES: NlpC/P60 family protein [Brucella]	Brucella
group_70	WP_005974936	GGDEF domain-containing protein [Brucella melitensis]	Brucella melitensis
group_700	WP_004685363	MULTISPECIES: DUF1345 domain-containing protein [Brucella]	Brucella
group_702	WP_005969562	MULTISPECIES: HAMP domain-containing sensor histidine kinase [Brucella]	Brucella
group_703	WP_002963781	MULTISPECIES: DUF423 domain-containing protein [Brucella]	Brucella
group_704	WP_002963786	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_705	WP_004683395	MULTISPECIES: MFS transporter [Brucella]	Brucella
group_706	WP_002966733	MULTISPECIES: DUF2062 domain-containing protein [Brucella]	Brucella
group_707	WP_002972548	MULTISPECIES: hypothetical protein, partial [Brucella]	Brucella
group_709	WP_004683488	MULTISPECIES: NAD-dependent epimerase/dehydratase family protein [Brucella]	Brucella
group_710	WP_004683553	MULTISPECIES: arginyltransferase [Brucella]	Brucella
group_711	WP_005973533	6,7-dimethyl-8-ribityllumazine synthase [Brucella melitensis]	Brucella melitensis
group_713	WP_005969315	MULTISPECIES: outer membrane protein assembly factor BamE [Brucella]	Brucella
group_714	WP_069714000	MULTISPECIES: ubiquinol-cytochrome C chaperone family protein [unclassified Brucella]	unclassified Brucella
group_716	WP_002963927	MULTISPECIES: PaaI family thioesterase [Brucella]	Brucella
group_717	WP_002963928	MULTISPECIES: O-acetylhomoserine aminocarboxypropyltransferase [Brucella]	Brucella
group_718	WP_002964069	MULTISPECIES: PopZ family protein [Brucella]	Brucella
group_718	WP_006165678	PopZ family protein [Brucella sp. 63/311]	Brucella sp. 63/311
group_722	WP_004684886	FAD-binding oxidoreductase [Brucella melitensis]	Brucella melitensis
group_724	WP_002965894	MULTISPECIES: carbohydrate ABC transporter permease [Brucella]	Brucella
group_725	WP_004682061	MULTISPECIES: D-TA family PLP-dependent enzyme [Brucella]	Brucella
group_726	WP_065870161	iron-containing alcohol dehydrogenase [Brucella melitensis]	Brucella melitensis
group_727	WP_004684902	glutamine synthetase family protein [Brucella melitensis]	Brucella melitensis
group_729	WP_004684907	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_73	WP_154144368	MULTISPECIES: SMP-30/gluconolactonase/LRE family protein [Brucella]	Brucella
group_730	WP_004684908	ABC transporter ATP-binding protein [Brucella melitensis]	Brucella melitensis
group_731	WP_046722186	inositol monophosphatase family protein [Brucella melitensis]	Brucella melitensis
group_733	WP_002965929	MULTISPECIES: MurR/RpiR family transcriptional regulator [Brucella]	Brucella
group_734	WP_006016200	siderophore ABC transporter substrate-binding protein [Brucella ovis]	Brucella ovis
group_736	WP_006214324	sn-glycerol-3-phosphate ABC transporter permease UgpE [Brucella abortus]	Brucella abortus
group_738	WP_004684938	ABC transporter substrate-binding protein [Brucella melitensis]	Brucella melitensis
group_739	WP_004681922	MULTISPECIES: IclR family transcriptional regulator [Brucella]	Brucella
group_74	WP_004684547	MULTISPECIES: stimulus-sensing domain-containing protein [Brucella]	Brucella
group_740	WP_006153148	AraC family transcriptional regulator [Brucella melitensis]	Brucella melitensis
group_741	WP_002968434	MULTISPECIES: DUF983 domain-containing protein [Brucella]	Brucella
group_742	WP_004684958	virulence factor family protein [Brucella melitensis]	Brucella melitensis
group_743	WP_002970662	MULTISPECIES: cytochrome c biogenesis CcdA family protein [Brucella]	Brucella
group_745	WP_004684972	YecA family protein [Brucella melitensis]	Brucella melitensis
group_747	WP_004685421	MULTISPECIES: esterase [Brucella]	Brucella
group_748	WP_004682847	MULTISPECIES: long-chain fatty acid--CoA ligase [Brucella]	Brucella
group_751	WP_004682927	MULTISPECIES: MATE family efflux transporter [Brucella]	Brucella
group_754	WP_006198470	urate hydroxylase PuuD [Brucella suis]	Brucella suis
group_757	WP_002971572	MULTISPECIES: polyprenyl synthetase family protein [Brucella]	Brucella
group_758	WP_004686588	MULTISPECIES: crotonase/enoyl-CoA hydratase family protein [Brucella]	Brucella
group_76	WP_004685561	undecaprenyl-phosphate glucose phosphotransferase [Brucella melitensis]	Brucella melitensis
group_760	WP_004685464	class I SAM-dependent RNA methyltransferase [Brucella melitensis]	Brucella melitensis
group_761	WP_006263156	LysM peptidoglycan-binding domain-containing protein [Brucella melitensis]	Brucella melitensis
group_761	WP_006106389	LysM peptidoglycan-binding domain-containing protein [Brucella abortus]	Brucella abortus
group_762	WP_004685465	ABC transporter ATP-binding protein/permease [Brucella melitensis]	Brucella melitensis
group_763	WP_005973822	amidophosphoribosyltransferase [Brucella melitensis]	Brucella melitensis
group_764	WP_004685468	cyclopropane-fatty-acyl-phospholipid synthase family protein [Brucella melitensis]	Brucella melitensis
group_765	WP_004686576	MULTISPECIES: YicC family protein [Brucella]	Brucella
group_766	WP_006079412	chloride channel protein [Brucella abortus]	Brucella abortus
group_766	WP_006120156	HAD-IA family hydrolase [Brucella abortus]	Brucella abortus
